path,word,emotion,speaker_group,label
data\TESS_female\YAF_angry\YAF_bath_angry.wav,bath,angry,YAF,0
data\TESS_female\YAF_angry\YAF_bean_angry.wav,bean,angry,YAF,0
data\TESS_female\YAF_angry\YAF_beg_angry.wav,beg,angry,YAF,0
data\TESS_female\YAF_angry\YAF_bite_angry.wav,bite,angry,YAF,0
data\TESS_female\YAF_angry\YAF_boat_angry.wav,boat,angry,YAF,0
data\TESS_female\YAF_angry\YAF_bone_angry.wav,bone,angry,YAF,0
data\TESS_female\YAF_angry\YAF_book_angry.wav,book,angry,YAF,0
data\TESS_female\YAF_angry\YAF_bought_angry.wav,bought,angry,YAF,0
data\TESS_female\YAF_angry\YAF_burn_angry.wav,burn,angry,YAF,0
data\TESS_female\YAF_angry\YAF_cab_angry.wav,cab,angry,YAF,0
data\TESS_female\YAF_angry\YAF_calm_angry.wav,calm,angry,YAF,0
data\TESS_female\YAF_angry\YAF_came_angry.wav,came,angry,YAF,0
data\TESS_female\YAF_angry\YAF_cause_angry.wav,cause,angry,YAF,0
data\TESS_female\YAF_angry\YAF_chain_angry.wav,chain,angry,YAF,0
data\TESS_female\YAF_angry\YAF_chair_angry.wav,chair,angry,YAF,0
data\TESS_female\YAF_angry\YAF_chalk_angry.wav,chalk,angry,YAF,0
data\TESS_female\YAF_angry\YAF_chat_angry.wav,chat,angry,YAF,0
data\TESS_female\YAF_angry\YAF_check_angry.wav,check,angry,YAF,0
data\TESS_female\YAF_angry\YAF_cheek_angry.wav,cheek,angry,YAF,0
data\TESS_female\YAF_angry\YAF_chief_angry.wav,chief,angry,YAF,0
data\TESS_female\YAF_angry\YAF_choice_angry.wav,choice,angry,YAF,0
data\TESS_female\YAF_angry\YAF_cool_angry.wav,cool,angry,YAF,0
data\TESS_female\YAF_angry\YAF_dab_angry.wav,dab,angry,YAF,0
data\TESS_female\YAF_angry\YAF_date_angry.wav,date,angry,YAF,0
data\TESS_female\YAF_angry\YAF_dead_angry.wav,dead,angry,YAF,0
data\TESS_female\YAF_angry\YAF_death_angry.wav,death,angry,YAF,0
data\TESS_female\YAF_angry\YAF_deep_angry.wav,deep,angry,YAF,0
data\TESS_female\YAF_angry\YAF_dime_angry.wav,dime,angry,YAF,0
data\TESS_female\YAF_angry\YAF_dip_angry.wav,dip,angry,YAF,0
data\TESS_female\YAF_angry\YAF_ditch_angry.wav,ditch,angry,YAF,0
data\TESS_female\YAF_angry\YAF_dodge_angry.wav,dodge,angry,YAF,0
data\TESS_female\YAF_angry\YAF_dog_angry.wav,dog,angry,YAF,0
data\TESS_female\YAF_angry\YAF_doll_angry.wav,doll,angry,YAF,0
data\TESS_female\YAF_angry\YAF_door_angry.wav,door,angry,YAF,0
data\TESS_female\YAF_angry\YAF_fail_angry.wav,fail,angry,YAF,0
data\TESS_female\YAF_angry\YAF_fall_angry.wav,fall,angry,YAF,0
data\TESS_female\YAF_angry\YAF_far_angry.wav,far,angry,YAF,0
data\TESS_female\YAF_angry\YAF_fat_angry.wav,fat,angry,YAF,0
data\TESS_female\YAF_angry\YAF_fit_angry.wav,fit,angry,YAF,0
data\TESS_female\YAF_angry\YAF_five_angry.wav,five,angry,YAF,0
data\TESS_female\YAF_angry\YAF_food_angry.wav,food,angry,YAF,0
data\TESS_female\YAF_angry\YAF_gap_angry.wav,gap,angry,YAF,0
data\TESS_female\YAF_angry\YAF_gas_angry.wav,gas,angry,YAF,0
data\TESS_female\YAF_angry\YAF_gaze_angry.wav,gaze,angry,YAF,0
data\TESS_female\YAF_angry\YAF_germ_angry.wav,germ,angry,YAF,0
data\TESS_female\YAF_angry\YAF_get_angry.wav,get,angry,YAF,0
data\TESS_female\YAF_angry\YAF_gin_angry.wav,gin,angry,YAF,0
data\TESS_female\YAF_angry\YAF_goal_angry.wav,goal,angry,YAF,0
data\TESS_female\YAF_angry\YAF_good_angry.wav,good,angry,YAF,0
data\TESS_female\YAF_angry\YAF_goose_angry.wav,goose,angry,YAF,0
data\TESS_female\YAF_angry\YAF_gun_angry.wav,gun,angry,YAF,0
data\TESS_female\YAF_angry\YAF_half_angry.wav,half,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hall_angry.wav,hall,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hash_angry.wav,hash,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hate_angry.wav,hate,angry,YAF,0
data\TESS_female\YAF_angry\YAF_have_angry.wav,have,angry,YAF,0
data\TESS_female\YAF_angry\YAF_haze_angry.wav,haze,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hire_angry.wav,hire,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hit_angry.wav,hit,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hole_angry.wav,hole,angry,YAF,0
data\TESS_female\YAF_angry\YAF_home_angry.wav,home,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hurl_angry.wav,hurl,angry,YAF,0
data\TESS_female\YAF_angry\YAF_hush_angry.wav,hush,angry,YAF,0
data\TESS_female\YAF_angry\YAF_jail_angry.wav,jail,angry,YAF,0
data\TESS_female\YAF_angry\YAF_jar_angry.wav,jar,angry,YAF,0
data\TESS_female\YAF_angry\YAF_join_angry.wav,join,angry,YAF,0
data\TESS_female\YAF_angry\YAF_judge_angry.wav,judge,angry,YAF,0
data\TESS_female\YAF_angry\YAF_jug_angry.wav,jug,angry,YAF,0
data\TESS_female\YAF_angry\YAF_juice_angry.wav,juice,angry,YAF,0
data\TESS_female\YAF_angry\YAF_keen_angry.wav,keen,angry,YAF,0
data\TESS_female\YAF_angry\YAF_keep_angry.wav,keep,angry,YAF,0
data\TESS_female\YAF_angry\YAF_keg_angry.wav,keg,angry,YAF,0
data\TESS_female\YAF_angry\YAF_kick_angry.wav,kick,angry,YAF,0
data\TESS_female\YAF_angry\YAF_kill_angry.wav,kill,angry,YAF,0
data\TESS_female\YAF_angry\YAF_king_angry.wav,king,angry,YAF,0
data\TESS_female\YAF_angry\YAF_kite_angry.wav,kite,angry,YAF,0
data\TESS_female\YAF_angry\YAF_knock_angry.wav,knock,angry,YAF,0
data\TESS_female\YAF_angry\YAF_late_angry.wav,late,angry,YAF,0
data\TESS_female\YAF_angry\YAF_laud_angry.wav,laud,angry,YAF,0
data\TESS_female\YAF_angry\YAF_lean_angry.wav,lean,angry,YAF,0
data\TESS_female\YAF_angry\YAF_learn_angry.wav,learn,angry,YAF,0
data\TESS_female\YAF_angry\YAF_lease_angry.wav,lease,angry,YAF,0
data\TESS_female\YAF_angry\YAF_lid_angry.wav,lid,angry,YAF,0
data\TESS_female\YAF_angry\YAF_life_angry.wav,life,angry,YAF,0
data\TESS_female\YAF_angry\YAF_limb_angry.wav,limb,angry,YAF,0
data\TESS_female\YAF_angry\YAF_live_angry.wav,live,angry,YAF,0
data\TESS_female\YAF_angry\YAF_loaf_angry.wav,loaf,angry,YAF,0
data\TESS_female\YAF_angry\YAF_long_angry.wav,long,angry,YAF,0
data\TESS_female\YAF_angry\YAF_lore_angry.wav,lore,angry,YAF,0
data\TESS_female\YAF_angry\YAF_lose_angry.wav,lose,angry,YAF,0
data\TESS_female\YAF_angry\YAF_lot_angry.wav,lot,angry,YAF,0
data\TESS_female\YAF_angry\YAF_love_angry.wav,love,angry,YAF,0
data\TESS_female\YAF_angry\YAF_luck_angry.wav,luck,angry,YAF,0
data\TESS_female\YAF_angry\YAF_make_angry.wav,make,angry,YAF,0
data\TESS_female\YAF_angry\YAF_match_angry.wav,match,angry,YAF,0
data\TESS_female\YAF_angry\YAF_merge_angry.wav,merge,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mess_angry.wav,mess,angry,YAF,0
data\TESS_female\YAF_angry\YAF_met_angry.wav,met,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mill_angry.wav,mill,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mob_angry.wav,mob,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mode_angry.wav,mode,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mood_angry.wav,mood,angry,YAF,0
data\TESS_female\YAF_angry\YAF_moon_angry.wav,moon,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mop_angry.wav,mop,angry,YAF,0
data\TESS_female\YAF_angry\YAF_mouse_angry.wav,mouse,angry,YAF,0
data\TESS_female\YAF_angry\YAF_nag_angry.wav,nag,angry,YAF,0
data\TESS_female\YAF_angry\YAF_name_angry.wav,name,angry,YAF,0
data\TESS_female\YAF_angry\YAF_near_angry.wav,near,angry,YAF,0
data\TESS_female\YAF_angry\YAF_neat_angry.wav,neat,angry,YAF,0
data\TESS_female\YAF_angry\YAF_nice_angry.wav,nice,angry,YAF,0
data\TESS_female\YAF_angry\YAF_note_angry.wav,note,angry,YAF,0
data\TESS_female\YAF_angry\YAF_numb_angry.wav,numb,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pad_angry.wav,pad,angry,YAF,0
data\TESS_female\YAF_angry\YAF_page_angry.wav,page,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pain_angry.wav,pain,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pass_angry.wav,pass,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pearl_angry.wav,pearl,angry,YAF,0
data\TESS_female\YAF_angry\YAF_peg_angry.wav,peg,angry,YAF,0
data\TESS_female\YAF_angry\YAF_perch_angry.wav,perch,angry,YAF,0
data\TESS_female\YAF_angry\YAF_phone_angry.wav,phone,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pick_angry.wav,pick,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pike_angry.wav,pike,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pole_angry.wav,pole,angry,YAF,0
data\TESS_female\YAF_angry\YAF_pool_angry.wav,pool,angry,YAF,0
data\TESS_female\YAF_angry\YAF_puff_angry.wav,puff,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rag_angry.wav,rag,angry,YAF,0
data\TESS_female\YAF_angry\YAF_raid_angry.wav,raid,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rain_angry.wav,rain,angry,YAF,0
data\TESS_female\YAF_angry\YAF_raise_angry.wav,raise,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rat_angry.wav,rat,angry,YAF,0
data\TESS_female\YAF_angry\YAF_reach_angry.wav,reach,angry,YAF,0
data\TESS_female\YAF_angry\YAF_read_angry.wav,read,angry,YAF,0
data\TESS_female\YAF_angry\YAF_red_angry.wav,red,angry,YAF,0
data\TESS_female\YAF_angry\YAF_ring_angry.wav,ring,angry,YAF,0
data\TESS_female\YAF_angry\YAF_ripe_angry.wav,ripe,angry,YAF,0
data\TESS_female\YAF_angry\YAF_road_angry.wav,road,angry,YAF,0
data\TESS_female\YAF_angry\YAF_room_angry.wav,room,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rose_angry.wav,rose,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rot_angry.wav,rot,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rough_angry.wav,rough,angry,YAF,0
data\TESS_female\YAF_angry\YAF_rush_angry.wav,rush,angry,YAF,0
data\TESS_female\YAF_angry\YAF_said_angry.wav,said,angry,YAF,0
data\TESS_female\YAF_angry\YAF_sail_angry.wav,sail,angry,YAF,0
data\TESS_female\YAF_angry\YAF_search_angry.wav,search,angry,YAF,0
data\TESS_female\YAF_angry\YAF_seize_angry.wav,seize,angry,YAF,0
data\TESS_female\YAF_angry\YAF_sell_angry.wav,sell,angry,YAF,0
data\TESS_female\YAF_angry\YAF_shack_angry.wav,shack,angry,YAF,0
data\TESS_female\YAF_angry\YAF_shall_angry.wav,shall,angry,YAF,0
data\TESS_female\YAF_angry\YAF_shawl_angry.wav,shawl,angry,YAF,0
data\TESS_female\YAF_angry\YAF_sheep_angry.wav,sheep,angry,YAF,0
data\TESS_female\YAF_angry\YAF_shirt_angry.wav,shirt,angry,YAF,0
data\TESS_female\YAF_angry\YAF_should_angry.wav,should,angry,YAF,0
data\TESS_female\YAF_angry\YAF_shout_angry.wav,shout,angry,YAF,0
data\TESS_female\YAF_angry\YAF_size_angry.wav,size,angry,YAF,0
data\TESS_female\YAF_angry\YAF_soap_angry.wav,soap,angry,YAF,0
data\TESS_female\YAF_angry\YAF_soup_angry.wav,soup,angry,YAF,0
data\TESS_female\YAF_angry\YAF_sour_angry.wav,sour,angry,YAF,0
data\TESS_female\YAF_angry\YAF_south_angry.wav,south,angry,YAF,0
data\TESS_female\YAF_angry\YAF_sub_angry.wav,sub,angry,YAF,0
data\TESS_female\YAF_angry\YAF_such_angry.wav,such,angry,YAF,0
data\TESS_female\YAF_angry\YAF_sure_angry.wav,sure,angry,YAF,0
data\TESS_female\YAF_angry\YAF_take_angry.wav,take,angry,YAF,0
data\TESS_female\YAF_angry\YAF_talk_angry.wav,talk,angry,YAF,0
data\TESS_female\YAF_angry\YAF_tape_angry.wav,tape,angry,YAF,0
data\TESS_female\YAF_angry\YAF_team_angry.wav,team,angry,YAF,0
data\TESS_female\YAF_angry\YAF_tell_angry.wav,tell,angry,YAF,0
data\TESS_female\YAF_angry\YAF_thin_angry.wav,thin,angry,YAF,0
data\TESS_female\YAF_angry\YAF_third_angry.wav,third,angry,YAF,0
data\TESS_female\YAF_angry\YAF_thought_angry.wav,thought,angry,YAF,0
data\TESS_female\YAF_angry\YAF_thumb_angry.wav,thumb,angry,YAF,0
data\TESS_female\YAF_angry\YAF_time_angry.wav,time,angry,YAF,0
data\TESS_female\YAF_angry\YAF_tip_angry.wav,tip,angry,YAF,0
data\TESS_female\YAF_angry\YAF_tire_angry.wav,tire,angry,YAF,0
data\TESS_female\YAF_angry\YAF_ton_angry.wav,ton,angry,YAF,0
data\TESS_female\YAF_angry\YAF_tool_angry.wav,tool,angry,YAF,0
data\TESS_female\YAF_angry\YAF_tough_angry.wav,tough,angry,YAF,0
data\TESS_female\YAF_angry\YAF_turn_angry.wav,turn,angry,YAF,0
data\TESS_female\YAF_angry\YAF_vine_angry.wav,vine,angry,YAF,0
data\TESS_female\YAF_angry\YAF_voice_angry.wav,voice,angry,YAF,0
data\TESS_female\YAF_angry\YAF_void_angry.wav,void,angry,YAF,0
data\TESS_female\YAF_angry\YAF_vote_angry.wav,vote,angry,YAF,0
data\TESS_female\YAF_angry\YAF_wag_angry.wav,wag,angry,YAF,0
data\TESS_female\YAF_angry\YAF_walk_angry.wav,walk,angry,YAF,0
data\TESS_female\YAF_angry\YAF_wash_angry.wav,wash,angry,YAF,0
data\TESS_female\YAF_angry\YAF_week_angry.wav,week,angry,YAF,0
data\TESS_female\YAF_angry\YAF_wheat_angry.wav,wheat,angry,YAF,0
data\TESS_female\YAF_angry\YAF_when_angry.wav,when,angry,YAF,0
data\TESS_female\YAF_angry\YAF_which_angry.wav,which,angry,YAF,0
data\TESS_female\YAF_angry\YAF_whip_angry.wav,whip,angry,YAF,0
data\TESS_female\YAF_angry\YAF_white_angry.wav,white,angry,YAF,0
data\TESS_female\YAF_angry\YAF_wife_angry.wav,wife,angry,YAF,0
data\TESS_female\YAF_angry\YAF_wire_angry.wav,wire,angry,YAF,0
data\TESS_female\YAF_angry\YAF_witch_angry.wav,witch,angry,YAF,0
data\TESS_female\YAF_angry\YAF_yearn_angry.wav,yearn,angry,YAF,0
data\TESS_female\YAF_angry\YAF_yes_angry.wav,yes,angry,YAF,0
data\TESS_female\YAF_angry\YAF_young_angry.wav,young,angry,YAF,0
data\TESS_female\YAF_angry\YAF_youth_angry.wav,youth,angry,YAF,0
data\TESS_female\YAF_disgust\YAF_back_disgust.wav,back,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_bar_disgust.wav,bar,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_base_disgust.wav,base,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_bath_disgust.wav,bath,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_bean_disgust.wav,bean,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_beg_disgust.wav,beg,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_bite_disgust.wav,bite,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_boat_disgust.wav,boat,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_bone_disgust.wav,bone,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_book_disgust.wav,book,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_bought_disgust.wav,bought,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_burn_disgust.wav,burn,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_cab_disgust.wav,cab,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_calm_disgust.wav,calm,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_came_disgust.wav,came,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_cause_disgust.wav,cause,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_chain_disgust.wav,chain,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_chair_disgust.wav,chair,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_chalk_disgust.wav,chalk,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_chat_disgust.wav,chat,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_check_disgust.wav,check,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_cheek_disgust.wav,cheek,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_chief_disgust.wav,chief,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_choice_disgust.wav,choice,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_cool_disgust.wav,cool,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_dab_disgust.wav,dab,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_date_disgust.wav,date,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_dead_disgust.wav,dead,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_death_disgust.wav,death,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_deep_disgust.wav,deep,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_dime_disgust.wav,dime,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_dip_disgust.wav,dip,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_ditch_disgust.wav,ditch,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_dodge_disgust.wav,dodge,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_dog_disgust.wav,dog,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_doll_disgust.wav,doll,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_door_disgust.wav,door,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_fail_disgust.wav,fail,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_fall_disgust.wav,fall,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_far_disgust.wav,far,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_fat_disgust.wav,fat,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_fit_disgust.wav,fit,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_five_disgust.wav,five,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_food_disgust.wav,food,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_gap_disgust.wav,gap,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_gas_disgust.wav,gas,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_gaze_disgust.wav,gaze,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_germ_disgust.wav,germ,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_get_disgust.wav,get,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_gin_disgust.wav,gin,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_goal_disgust.wav,goal,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_good_disgust.wav,good,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_goose_disgust.wav,goose,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_gun_disgust.wav,gun,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_half_disgust.wav,half,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hall_disgust.wav,hall,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hash_disgust.wav,hash,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hate_disgust.wav,hate,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_have_disgust.wav,have,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_haze_disgust.wav,haze,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hire_disgust.wav,hire,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hit_disgust.wav,hit,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hole_disgust.wav,hole,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_home_disgust.wav,home,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hurl_disgust.wav,hurl,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_hush_disgust.wav,hush,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_jail_disgust.wav,jail,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_jar_disgust.wav,jar,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_join_disgust.wav,join,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_judge_disgust.wav,judge,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_jug_disgust.wav,jug,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_juice_disgust.wav,juice,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_keen_disgust.wav,keen,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_keep_disgust.wav,keep,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_keg_disgust.wav,keg,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_kick_disgust.wav,kick,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_kill_disgust.wav,kill,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_king_disgust.wav,king,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_kite_disgust.wav,kite,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_knock_disgust.wav,knock,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_late_disgust.wav,late,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_laud_disgust.wav,laud,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_lean_disgust.wav,lean,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_learn_disgust.wav,learn,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_lease_disgust.wav,lease,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_lid_disgust.wav,lid,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_life_disgust.wav,life,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_limb_disgust.wav,limb,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_live_disgust.wav,live,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_loaf_disgust.wav,loaf,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_long_disgust.wav,long,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_lore_disgust.wav,lore,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_lose_disgust.wav,lose,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_lot_disgust.wav,lot,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_love_disgust.wav,love,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_luck_disgust.wav,luck,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_make_disgust.wav,make,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_match_disgust.wav,match,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_merge_disgust.wav,merge,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mess_disgust.wav,mess,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_met_disgust.wav,met,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mill_disgust.wav,mill,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mob_disgust.wav,mob,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mode_disgust.wav,mode,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mood_disgust.wav,mood,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_moon_disgust.wav,moon,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mop_disgust.wav,mop,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_mouse_disgust.wav,mouse,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_nag_disgust.wav,nag,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_name_disgust.wav,name,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_near_disgust.wav,near,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_neat_disgust.wav,neat,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_nice_disgust.wav,nice,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_note_disgust.wav,note,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_numb_disgust.wav,numb,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pad_disgust.wav,pad,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_page_disgust.wav,page,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pain_disgust.wav,pain,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pass_disgust.wav,pass,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pearl_disgust.wav,pearl,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_peg_disgust.wav,peg,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_perch_disgust.wav,perch,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_phone_disgust.wav,phone,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pick_disgust.wav,pick,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pike_disgust.wav,pike,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pole_disgust.wav,pole,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_pool_disgust.wav,pool,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_puff_disgust.wav,puff,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rag_disgust.wav,rag,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_raid_disgust.wav,raid,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rain_disgust.wav,rain,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_raise_disgust.wav,raise,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rat_disgust.wav,rat,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_reach_disgust.wav,reach,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_read_disgust.wav,read,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_red_disgust.wav,red,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_ring_disgust.wav,ring,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_ripe_disgust.wav,ripe,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_road_disgust.wav,road,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_room_disgust.wav,room,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rose_disgust.wav,rose,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rot_disgust.wav,rot,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rough_disgust.wav,rough,disgust,YAF,1
data\TESS_female\YAF_disgust\YAF_rush_disgust.wav,rush,disgust,YAF,1
